Date,Close
1/25/2019 16:00:00,26.48
1/28/2019 16:00:00,25.61
1/29/2019 16:00:00,25.93
1/30/2019 16:00:00,25.95
1/31/2019 16:00:00,25.87
2/1/2019 16:00:00,26.01
2/4/2019 16:00:00,26.03
2/5/2019 16:00:00,26.23
2/6/2019 16:00:00,26.49
2/7/2019 16:00:00,26.5
2/8/2019 16:00:00,26.52
2/11/2019 16:00:00,26.78
2/12/2019 16:00:00,26.99
2/13/2019 16:00:00,27.41
2/14/2019 16:00:00,27.03
2/15/2019 16:00:00,27.35
2/19/2019 16:00:00,27.78
2/20/2019 16:00:00,27.51
2/21/2019 16:00:00,26.74
2/22/2019 16:00:00,27.17
2/25/2019 16:00:00,26.59
2/26/2019 16:00:00,26.62
2/27/2019 16:00:00,26.47
2/28/2019 16:00:00,26.35
3/1/2019 16:00:00,26.74
3/4/2019 16:00:00,26.72
3/5/2019 16:00:00,26.67
3/6/2019 16:00:00,25.8
3/7/2019 16:00:00,25.61
3/8/2019 16:00:00,25.75
3/11/2019 16:00:00,26.1
3/12/2019 16:00:00,25.84
3/13/2019 16:00:00,25.95
3/14/2019 16:00:00,25.94
3/15/2019 16:00:00,26.39
3/18/2019 16:00:00,26.41
3/19/2019 16:00:00,26.43
3/20/2019 16:00:00,26.03
3/21/2019 16:00:00,25.53
3/22/2019 16:00:00,24.7
3/25/2019 16:00:00,24.73
3/26/2019 16:00:00,25.12
3/27/2019 16:00:00,25.02
3/28/2019 16:00:00,25.22
3/29/2019 16:00:00,24.92
4/1/2019 16:00:00,25.5
4/2/2019 16:00:00,25.71
4/3/2019 16:00:00,25.89
4/4/2019 16:00:00,26.02
4/5/2019 16:00:00,26.51
4/8/2019 16:00:00,26.46
4/9/2019 16:00:00,26
4/10/2019 16:00:00,25.91
4/11/2019 16:00:00,25.92
4/12/2019 16:00:00,26.24
4/15/2019 16:00:00,26.39
4/16/2019 16:00:00,26.6
4/17/2019 16:00:00,26.49
4/18/2019 16:00:00,25.98
4/22/2019 16:00:00,25.5
4/23/2019 16:00:00,26.24
4/24/2019 16:00:00,25.94
4/25/2019 16:00:00,25.89
4/26/2019 16:00:00,26.5
4/29/2019 16:00:00,26.76
4/30/2019 16:00:00,26.81
5/1/2019 16:00:00,26.5
5/2/2019 16:00:00,26.64
5/3/2019 16:00:00,26.86
5/6/2019 16:00:00,26.98
5/7/2019 16:00:00,26.75
5/8/2019 16:00:00,26.69
